,POPULATION_SIZE,both_coop,mixed_coop,mixed_defect,both_defect_winner,INITIAL_COOPERATIE_RATE,POPULATION_LIMIT,P_CROSSOVER,P_MUTATION,RANDOM_SEED,select,determine_strategy,encounterEval,end_coop_populations,end_defect_populations,end_population,dominant_allele_switch,max_reached_at_generation,max_reached_population,is_stable_population_size
4453,200,5,0,10,0,0.0,5000,0.5,0.5,43,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4454,200,5,0,10,0,0.0,5000,0.5,0.5,43,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,0,0,True
4455,200,5,0,10,0,0.0,5000,0.5,0.5,43,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,0,0,True
4456,200,5,0,10,0,0.0,5000,0.5,0.5,44,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,6,2,5000,False
4457,200,5,0,10,0,0.0,5000,0.5,0.5,44,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,2,5000,False
4458,200,5,0,10,0,0.0,5000,0.5,0.5,44,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,0,0,True
4459,200,5,0,10,0,0.0,5000,0.5,0.5,44,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,0,0,True
4460,200,5,0,10,0,0.0,5000,0.5,0.5,44,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,5,5000,False
4461,200,5,0,10,0,0.0,5000,0.5,0.5,44,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,5,5000,False
4462,200,5,0,10,0,0.0,5000,0.5,0.5,44,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,0,0,True
4463,200,5,0,10,0,0.0,5000,0.5,0.5,44,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,0,0,True
4464,200,5,0,10,0,0.0,5000,0.5,0.5,45,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,3,5000,False
4465,200,5,0,10,0,0.0,5000,0.5,0.5,45,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,2,5000,False
4466,200,5,0,10,0,0.0,5000,0.5,0.5,45,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,0,0,True
4467,200,5,0,10,0,0.0,5000,0.5,0.5,45,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,0,0,True
4468,200,5,0,10,0,0.0,5000,0.5,0.5,45,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,5,5000,False
4469,200,5,0,10,0,0.0,5000,0.5,0.5,45,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4470,200,5,0,10,0,0.0,5000,0.5,0.5,45,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,0,0,True
4471,200,5,0,10,0,0.0,5000,0.5,0.5,45,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,0,0,True
4472,200,5,0,10,0,0.0,5000,0.5,0.5,46,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,3,5000,False
4473,200,5,0,10,0,0.0,5000,0.5,0.5,46,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,2,5000,False
4474,200,5,0,10,0,0.0,5000,0.5,0.5,46,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,0,0,True
4475,200,5,0,10,0,0.0,5000,0.5,0.5,46,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,0,0,True
4476,200,5,0,10,0,0.0,5000,0.5,0.5,46,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,6,5,5000,False
4477,200,5,0,10,0,0.0,5000,0.5,0.5,46,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,5,5000,False
4478,200,5,0,10,0,0.0,5000,0.5,0.5,46,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,0,0,True
4479,200,5,0,10,0,0.0,5000,0.5,0.5,46,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,0,0,True
4480,200,5,0,10,0,0.1,5000,0.0,0.0,42,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,5000,0,5000,3,2,5000,True
4481,200,5,0,10,0,0.1,5000,0.0,0.0,42,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,5000,0,5000,3,3,5000,True
4482,200,5,0,10,0,0.1,5000,0.0,0.0,42,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,200,False
4483,200,5,0,10,0,0.1,5000,0.0,0.0,42,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,1,200,False
4484,200,5,0,10,0,0.1,5000,0.0,0.0,42,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,3,1924,False
4485,200,5,0,10,0,0.1,5000,0.0,0.0,42,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,5000,0,5000,3,10,5000,True
4486,200,5,0,10,0,0.1,5000,0.0,0.0,42,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,100,False
4487,200,5,0,10,0,0.1,5000,0.0,0.0,42,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,1,88,False
4488,200,5,0,10,0,0.1,5000,0.0,0.0,43,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,3,5000,False
4489,200,5,0,10,0,0.1,5000,0.0,0.0,43,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,3,5000,False
4490,200,5,0,10,0,0.1,5000,0.0,0.0,43,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,3,1000,False
4491,200,5,0,10,0,0.1,5000,0.0,0.0,43,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,1,200,False
4492,200,5,0,10,0,0.1,5000,0.0,0.0,43,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,5000,0,5000,3,13,5000,True
4493,200,5,0,10,0,0.1,5000,0.0,0.0,43,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,5000,0,5000,3,10,5000,True
4494,200,5,0,10,0,0.1,5000,0.0,0.0,43,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,88,False
4495,200,5,0,10,0,0.1,5000,0.0,0.0,43,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,1,88,False
4496,200,5,0,10,0,0.1,5000,0.0,0.0,44,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,3,5000,False
4497,200,5,0,10,0,0.1,5000,0.0,0.0,44,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,3,5000,False
4498,200,5,0,10,0,0.1,5000,0.0,0.0,44,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,2,300,False
4499,200,5,0,10,0,0.1,5000,0.0,0.0,44,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,3,1000,False
4500,200,5,0,10,0,0.1,5000,0.0,0.0,44,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,5000,0,5000,3,10,5000,True
4501,200,5,0,10,0,0.1,5000,0.0,0.0,44,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,11,5000,False
4502,200,5,0,10,0,0.1,5000,0.0,0.0,44,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,82,False
4503,200,5,0,10,0,0.1,5000,0.0,0.0,44,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,1,94,False
4504,200,5,0,10,0,0.1,5000,0.0,0.0,45,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,5000,0,5000,3,3,5000,True
4505,200,5,0,10,0,0.1,5000,0.0,0.0,45,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,5000,0,5000,3,3,5000,True
4506,200,5,0,10,0,0.1,5000,0.0,0.0,45,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,190,False
4507,200,5,0,10,0,0.1,5000,0.0,0.0,45,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,2,425,False
4508,200,5,0,10,0,0.1,5000,0.0,0.0,45,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,5,3130,False
4509,200,5,0,10,0,0.1,5000,0.0,0.0,45,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,5000,0,5000,3,13,5000,True
4510,200,5,0,10,0,0.1,5000,0.0,0.0,45,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,100,False
4511,200,5,0,10,0,0.1,5000,0.0,0.0,45,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,1,100,False
4512,200,5,0,10,0,0.1,5000,0.0,0.0,46,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,5000,0,5000,3,3,5000,True
4513,200,5,0,10,0,0.1,5000,0.0,0.0,46,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,5000,0,5000,3,3,5000,True
4514,200,5,0,10,0,0.1,5000,0.0,0.0,46,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,2,700,False
4515,200,5,0,10,0,0.1,5000,0.0,0.0,46,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,1,200,False
4516,200,5,0,10,0,0.1,5000,0.0,0.0,46,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,11,5000,False
4517,200,5,0,10,0,0.1,5000,0.0,0.0,46,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,4,3426,False
4518,200,5,0,10,0,0.1,5000,0.0,0.0,46,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,88,False
4519,200,5,0,10,0,0.1,5000,0.0,0.0,46,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,1,94,False
4520,200,5,0,10,0,0.1,5000,0.0,0.1,42,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,6,2,5000,False
4521,200,5,0,10,0,0.1,5000,0.0,0.1,42,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,3,5000,False
4522,200,5,0,10,0,0.1,5000,0.0,0.1,42,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,190,False
4523,200,5,0,10,0,0.1,5000,0.0,0.1,42,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,3,5,5000,False
4524,200,5,0,10,0,0.1,5000,0.0,0.1,42,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,5,5000,False
4525,200,5,0,10,0,0.1,5000,0.0,0.1,42,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4526,200,5,0,10,0,0.1,5000,0.0,0.1,42,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,4,140,False
4527,200,5,0,10,0,0.1,5000,0.0,0.1,42,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,3,8,4312,False
4528,200,5,0,10,0,0.1,5000,0.0,0.1,43,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,2,5000,False
4529,200,5,0,10,0,0.1,5000,0.0,0.1,43,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,2,5000,False
4530,200,5,0,10,0,0.1,5000,0.0,0.1,43,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,200,False
4531,200,5,0,10,0,0.1,5000,0.0,0.1,43,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,3,4,5000,False
4532,200,5,0,10,0,0.1,5000,0.0,0.1,43,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,5,5000,False
4533,200,5,0,10,0,0.1,5000,0.0,0.1,43,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4534,200,5,0,10,0,0.1,5000,0.0,0.1,43,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,100,False
4535,200,5,0,10,0,0.1,5000,0.0,0.1,43,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,3,7,128,False
4536,200,5,0,10,0,0.1,5000,0.0,0.1,44,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,2,5000,False
4537,200,5,0,10,0,0.1,5000,0.0,0.1,44,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,3,5000,False
4538,200,5,0,10,0,0.1,5000,0.0,0.1,44,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,4,5000,False
4539,200,5,0,10,0,0.1,5000,0.0,0.1,44,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,1,190,False
4540,200,5,0,10,0,0.1,5000,0.0,0.1,44,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,5,5000,False
4541,200,5,0,10,0,0.1,5000,0.0,0.1,44,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,6,5,5000,False
4542,200,5,0,10,0,0.1,5000,0.0,0.1,44,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,94,False
4543,200,5,0,10,0,0.1,5000,0.0,0.1,44,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,1,94,False
4544,200,5,0,10,0,0.1,5000,0.0,0.1,45,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,3,5000,False
4545,200,5,0,10,0,0.1,5000,0.0,0.1,45,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,2,5000,False
4546,200,5,0,10,0,0.1,5000,0.0,0.1,45,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,190,False
4547,200,5,0,10,0,0.1,5000,0.0,0.1,45,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,3,5,5000,False
4548,200,5,0,10,0,0.1,5000,0.0,0.1,45,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,5,5000,False
4549,200,5,0,10,0,0.1,5000,0.0,0.1,45,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,5,5000,False
4550,200,5,0,10,0,0.1,5000,0.0,0.1,45,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,94,False
4551,200,5,0,10,0,0.1,5000,0.0,0.1,45,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,1,88,False
4552,200,5,0,10,0,0.1,5000,0.0,0.1,46,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,3,5000,False
4553,200,5,0,10,0,0.1,5000,0.0,0.1,46,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,3,5000,False
4554,200,5,0,10,0,0.1,5000,0.0,0.1,46,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,4,5000,False
4555,200,5,0,10,0,0.1,5000,0.0,0.1,46,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,1,190,False
4556,200,5,0,10,0,0.1,5000,0.0,0.1,46,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,5,5000,False
4557,200,5,0,10,0,0.1,5000,0.0,0.1,46,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4558,200,5,0,10,0,0.1,5000,0.0,0.1,46,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,94,False
4559,200,5,0,10,0,0.1,5000,0.0,0.1,46,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,1,100,False
4560,200,5,0,10,0,0.1,5000,0.0,0.2,42,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,3,5000,False
4561,200,5,0,10,0,0.1,5000,0.0,0.2,42,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,3,5000,False
4562,200,5,0,10,0,0.1,5000,0.0,0.2,42,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,4,5000,False
4563,200,5,0,10,0,0.1,5000,0.0,0.2,42,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,1,200,False
4564,200,5,0,10,0,0.1,5000,0.0,0.2,42,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,5,5000,False
4565,200,5,0,10,0,0.1,5000,0.0,0.2,42,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4566,200,5,0,10,0,0.1,5000,0.0,0.2,42,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,100,False
4567,200,5,0,10,0,0.1,5000,0.0,0.2,42,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,1,100,False
4568,200,5,0,10,0,0.1,5000,0.0,0.2,43,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,3,5000,False
4569,200,5,0,10,0,0.1,5000,0.0,0.2,43,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,3,5000,False
4570,200,5,0,10,0,0.1,5000,0.0,0.2,43,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,4,5000,False
4571,200,5,0,10,0,0.1,5000,0.0,0.2,43,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,5,4,5000,False
4572,200,5,0,10,0,0.1,5000,0.0,0.2,43,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,5,5000,False
4573,200,5,0,10,0,0.1,5000,0.0,0.2,43,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4574,200,5,0,10,0,0.1,5000,0.0,0.2,43,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,4,246,False
4575,200,5,0,10,0,0.1,5000,0.0,0.2,43,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,2,100,False
4576,200,5,0,10,0,0.1,5000,0.0,0.2,44,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,3,5000,False
4577,200,5,0,10,0,0.1,5000,0.0,0.2,44,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,3,5000,False
4578,200,5,0,10,0,0.1,5000,0.0,0.2,44,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,2,300,False
4579,200,5,0,10,0,0.1,5000,0.0,0.2,44,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,1,190,False
4580,200,5,0,10,0,0.1,5000,0.0,0.2,44,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,5,5000,False
4581,200,5,0,10,0,0.1,5000,0.0,0.2,44,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4582,200,5,0,10,0,0.1,5000,0.0,0.2,44,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,1,94,False
4583,200,5,0,10,0,0.1,5000,0.0,0.2,44,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,1,100,False
4584,200,5,0,10,0,0.1,5000,0.0,0.2,45,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,3,5000,False
4585,200,5,0,10,0,0.1,5000,0.0,0.2,45,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,6,3,5000,False
4586,200,5,0,10,0,0.1,5000,0.0,0.2,45,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,4,5000,False
4587,200,5,0,10,0,0.1,5000,0.0,0.2,45,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,3,3,500,False
4588,200,5,0,10,0,0.1,5000,0.0,0.2,45,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,5,5000,False
4589,200,5,0,10,0,0.1,5000,0.0,0.2,45,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4590,200,5,0,10,0,0.1,5000,0.0,0.2,45,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,1,100,False
4591,200,5,0,10,0,0.1,5000,0.0,0.2,45,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,3,3,124,False
4592,200,5,0,10,0,0.1,5000,0.0,0.2,46,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,2,5000,False
4593,200,5,0,10,0,0.1,5000,0.0,0.2,46,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,3,5000,False
4594,200,5,0,10,0,0.1,5000,0.0,0.2,46,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,2,525,False
4595,200,5,0,10,0,0.1,5000,0.0,0.2,46,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,3,1000,False
4596,200,5,0,10,0,0.1,5000,0.0,0.2,46,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,5,5000,False
4597,200,5,0,10,0,0.1,5000,0.0,0.2,46,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4598,200,5,0,10,0,0.1,5000,0.0,0.2,46,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,5,6,2460,False
4599,200,5,0,10,0,0.1,5000,0.0,0.2,46,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,1,94,False
4600,200,5,0,10,0,0.1,5000,0.0,0.5,42,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,3,5000,False
4601,200,5,0,10,0,0.1,5000,0.0,0.5,42,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,2,5000,False
4602,200,5,0,10,0,0.1,5000,0.0,0.5,42,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,3,3125,False
4603,200,5,0,10,0,0.1,5000,0.0,0.5,42,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,5,5,5000,False
4604,200,5,0,10,0,0.1,5000,0.0,0.5,42,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,5,5000,False
4605,200,5,0,10,0,0.1,5000,0.0,0.5,42,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,5,5000,False
4606,200,5,0,10,0,0.1,5000,0.0,0.5,42,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,8,5000,False
4607,200,5,0,10,0,0.1,5000,0.0,0.5,42,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,3,7,5000,False
4608,200,5,0,10,0,0.1,5000,0.0,0.5,43,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,3,5000,False
4609,200,5,0,10,0,0.1,5000,0.0,0.5,43,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,6,3,5000,False
4610,200,5,0,10,0,0.1,5000,0.0,0.5,43,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,4,5000,False
4611,200,5,0,10,0,0.1,5000,0.0,0.5,43,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,3,3,5000,False
4612,200,5,0,10,0,0.1,5000,0.0,0.5,43,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,5,5000,False
4613,200,5,0,10,0,0.1,5000,0.0,0.5,43,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4614,200,5,0,10,0,0.1,5000,0.0,0.5,43,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,5,318,False
4615,200,5,0,10,0,0.1,5000,0.0,0.5,43,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,3,5,2530,False
4616,200,5,0,10,0,0.1,5000,0.0,0.5,44,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,6,3,5000,False
4617,200,5,0,10,0,0.1,5000,0.0,0.5,44,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,4,3,5000,False
4618,200,5,0,10,0,0.1,5000,0.0,0.5,44,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,4,4,5000,False
4619,200,5,0,10,0,0.1,5000,0.0,0.5,44,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,1,3,2500,False
4620,200,5,0,10,0,0.1,5000,0.0,0.5,44,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,4,5,5000,False
4621,200,5,0,10,0,0.1,5000,0.0,0.5,44,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4622,200,5,0,10,0,0.1,5000,0.0,0.5,44,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,3,6,1016,False
4623,200,5,0,10,0,0.1,5000,0.0,0.5,44,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,4,574,False
4624,200,5,0,10,0,0.1,5000,0.0,0.5,45,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,6,3,5000,False
4625,200,5,0,10,0,0.1,5000,0.0,0.5,45,proportional_to_fitness,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,3,5000,False
4626,200,5,0,10,0,0.1,5000,0.0,0.5,45,proportional_to_fitness,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,1,4,5000,False
4627,200,5,0,10,0,0.1,5000,0.0,0.5,45,proportional_to_fitness,determineStrategyWithMajority,gambiteval,0,0,0,4,4,5000,False
4628,200,5,0,10,0,0.1,5000,0.0,0.5,45,ranked_population_curved,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,5,5000,False
4629,200,5,0,10,0,0.1,5000,0.0,0.5,45,ranked_population_curved,determineStrategyWithDominantRecessive,gambiteval,0,0,0,2,5,5000,False
4630,200,5,0,10,0,0.1,5000,0.0,0.5,45,ranked_population_curved,determineStrategyWithMajority,prisonDilemmaEval,0,0,0,5,6,2608,False
4631,200,5,0,10,0,0.1,5000,0.0,0.5,45,ranked_population_curved,determineStrategyWithMajority,gambiteval,0,0,0,1,2,160,False
4632,200,5,0,10,0,0.1,5000,0.0,0.5,46,proportional_to_fitness,determineStrategyWithDominantRecessive,prisonDilemmaEval,0,0,0,2,3,5000,False
